tree_id	leaves_num	depth	nodes_num	root	feature_importance	class_current_depth	L	feature_importance	class_current_depth	R	feature_importance	class_current_depth	L_L	feature_importance	class_current_depth	L_R	feature_importance	class_current_depth	R_L	feature_importance	class_current_depth	R_R	feature_importance	class_current_depth	L_L_L	feature_importance	class_current_depth	L_L_R	feature_importance	class_current_depth	L_R_L	feature_importance	class_current_depth	L_R_R	feature_importance	class_current_depth	R_L_L	feature_importance	class_current_depth	R_L_R	feature_importance	class_current_depth	R_R_L	feature_importance	class_current_depth	R_R_R	feature_importance	class_current_depth
181	8430	30	16859	18_U<=0.5	0.501748280719198	Plant	19_C<=0.5	0.5250472267109725	Plant	17_A<=0.5	0.4393588493417845	Animal	22_U<=0.5	0.4540948948116314	Animal	3_U<=0.5	0.6607663749668523	Plant	16_U<=0.5	0.3996833861023163	Animal	9_U<=0.5	0.5474353154788925	Plant	23_U<=0.5	0.49194228991681066	Animal	7_G<=0.5	0.21687657430730478	Animal	8_G<=0.5	0.7010734287492222	Plant	6_C<=0.5	0.4281867145421903	Animal	6_A<=0.5	0.4449473803326921	Animal	22_G<=0.5	0.27330173775671407	Animal	10_C<=0.5	0.6162924582613701	Plant	15_A<=0.5	0.2907725321888412	Animal
182	8552	30	17103	9_G<=0.5	0.49924600215427956	Animal	19_U<=0.5	0.4638364418278408	Animal	7_G<=0.5	0.5905586525916261	Plant	9_C<=0.5	0.4947600661886376	Animal	22_U<=0.5	0.3708175868743663	Animal	15_C<=0.5	0.6260013228485338	Plant	8_G<=0.5	0.4423963133640553	Animal	21_U<=0.5	0.45835789091898266	Animal	12_G<=0.5	0.5706722132929942	Plant	23_U<=0.5	0.42229804094210877	Animal	20_C<=0.5	0.10550198525241067	Animal	19_U<=0.5	0.659171189799259	Plant	19_C<=0.5	0.4335	Animal	23_U<=0.5	0.37451065680730755	Animal	15_A<=0.5	0.6056485355648535	Plant
183	8430	30	16859	22_U<=0.5	0.4964122959648687	Animal	23_U<=0.5	0.5466567009716553	Plant	2_U<=0.5	0.17536125397991673	Animal	22_A<=0.5	0.5657088740227291	Plant	8_G<=0.5	0.1760094080752646	Animal	12_U<=0.5	0.15267659170098194	Animal	17_G<=0.5	0.2526997840172786	Animal	2_A<=0.5	0.6043754443093998	Plant	19_U<=0.5	0.2856668327520345	Animal	11_C<=0.5	0.14670813893208917	Animal	9_C<=0.5	0.26688102893890675	Animal	5_C<=0.5	0.16981566820276497	Animal	9_U<=0.5	0.11499493414387031	Animal	15_G<=0.5	0.2261055634807418	Animal	4_A<=0.5	0.33555555555555555	Animal
184	8527	30	17053	14_C<=0.5	0.5007042837020466	Plant	20_G<=0.5	0.47785870199476993	Animal	9_G<=0.5	0.5758135569134575	Plant	22_G<=0.5	0.5131992190815721	Plant	19_C<=0.5	0.3635614934114202	Animal	23_C<=0.5	0.5053659583601631	Plant	18_U<=0.5	0.7138351555929352	Plant	1_U<=0.5	0.5523883394738544	Plant	24_A<=0.5	0.23767325607816406	Animal	21_A<=0.5	0.32203947368421054	Animal	4_C<=0.5	0.5730088495575221	Plant	9_C<=0.5	0.5172875306714254	Plant	5_A<=0.5	0.20170454545454544	Animal	18_C<=0.5	0.7556214479861626	Plant	5_U<=0.5	0.47531734837799716	Animal
185	8453	30	16905	8_G<=0.5	0.49785400613141106	Animal	23_C<=0.5	0.4480437325439832	Animal	23_U<=0.5	0.6109244608215021	Plant	8_A<=0.5	0.4566489757452507	Animal	24_C<=0.5	0.22689611217335884	Animal	21_U<=0.5	0.6269827829523004	Plant	7_C<=0.5	0.2259810554803789	Animal	23_U<=0.5	0.42394452065233956	Animal	9_G<=0.5	0.517616138656059	Plant	4_U<=0.5	0.21443298969072164	Animal	16_C<=0.5	0.38596491228070173	Animal	7_G<=0.5	0.6680699250802712	Plant	3_A<=0.5	0.47135135135135137	Animal	19_C<=0.5	0.14383561643835616	Animal	12_C<=0.5	0.535483870967742	Plant
186	8422	29	16843	19_C<=0.5	0.49908028834203333	Animal	22_G<=0.5	0.4299083785709022	Animal	4_U<=0.5	0.6425078944687787	Plant	23_G<=0.5	0.46952281435040055	Animal	17_C<=0.5	0.21185492890238058	Animal	22_U<=0.5	0.6904083570750238	Plant	6_C<=0.5	0.35283560660445085	Animal	2_A<=0.5	0.4840009770395701	Animal	1_U<=0.5	0.19058823529411764	Animal	5_A<=0.5	0.17206097306327	Animal	18_G<=0.5	0.3414965986394558	Animal	22_C<=0.5	0.7358122602873302	Plant	13_G<=0.5	0.2136518771331058	Animal	23_G<=0.5	0.40486486486486484	Animal	14_C<=0.5	0.25	Animal
187	8328	30	16655	23_C<=0.5	0.5021459938685889	Plant	22_G<=0.5	0.512242865483018	Plant	24_C<=0.5	0.2230659705742762	Animal	19_U<=0.5	0.5511688210407284	Plant	19_U<=0.5	0.22484525694544408	Animal	1_U<=0.5	0.20399579390115669	Animal	18_U<=0.5	0.4	Animal	8_C<=0.5	0.5939113136756226	Plant	23_U<=0.5	0.4045603731214372	Animal	8_G<=0.5	0.25662800331400165	Animal	20_C<=0.5	0.15243039169419537	Animal	27_A<=0.5	0.25290697674418605	Animal	3_G<=0.5	0.14597701149425288	Animal	16_U<=0.5	0.47368421052631576	Animal	9_C<=0.5	0.2638888888888889	Animal
188	8422	29	16843	1_A<=0.5	0.5022454221559367	Plant	2_A<=0.5	0.53315649867374	Plant	23_U<=0.5	0.38352318305791755	Animal	22_A<=0.5	0.5820219874973055	Plant	16_U<=0.5	0.3647255502925606	Animal	12_U<=0.5	0.3974480558668851	Animal	11_A<=0.5	0.1972318339100346	Animal	19_C<=0.5	0.6050780784360472	Plant	15_C<=0.5	0.3644544431946007	Animal	22_A<=0.5	0.2893143742080811	Animal	4_C<=0.5	0.5109170305676856	Plant	22_U<=0.5	0.43162193698949824	Animal	23_G<=0.5	0.3007593265103995	Animal	24_A<=0.5	0.2139917695473251	Animal	5_G<=0.5	0.10869565217391304	Animal
189	8439	30	16877	1_C<=0.5	0.500024857071837	Plant	2_U<=0.5	0.5129363044764347	Plant	6_G<=0.5	0.43207057602490917	Animal	23_A<=0.5	0.4896873614768846	Animal	6_C<=0.5	0.5850796990047739	Plant	22_A<=0.5	0.390413821931169	Animal	21_C<=0.5	0.5537021969080553	Plant	19_C<=0.5	0.501796211626388	Plant	24_U<=0.5	0.21281891723708773	Animal	22_A<=0.5	0.5556676757484023	Plant	4_C<=0.5	0.6613372093023255	Plant	4_C<=0.5	0.42896174863387976	Animal	17_A<=0.5	0.13926701570680627	Animal	16_A<=0.5	0.49504373177842564	Animal	14_G<=0.5	0.6890982503364738	Plant
190	8452	29	16903	22_C<=0.5	0.5018145662440965	Plant	19_U<=0.5	0.5230566051579295	Plant	9_A<=0.5	0.30307190664149647	Animal	9_U<=0.5	0.5674316627344439	Plant	22_A<=0.5	0.3747710440391813	Animal	10_A<=0.5	0.28054890002178173	Animal	1_U<=0.5	0.38673139158576053	Animal	22_A<=0.5	0.6245527654685705	Plant	3_A<=0.5	0.41605775922059846	Animal	23_A<=0.5	0.402069475240207	Animal	20_C<=0.5	0.20427005193306405	Animal	23_U<=0.5	0.2589209249214959	Animal	9_G<=0.5	0.35018382352941174	Animal	14_G<=0.5	0.2835570469798658	Animal	15_A<=0.5	0.4828125	Animal
191	8417	29	16833	22_U<=0.5	0.5008202833706189	Plant	8_G<=0.5	0.5504878515400804	Plant	8_A<=0.5	0.17931888544891642	Animal	20_C<=0.5	0.49708209415857696	Animal	17_A<=0.5	0.6649627134953091	Plant	5_A<=0.5	0.15248823133826497	Animal	24_G<=0.5	0.2543488481429243	Animal	22_A<=0.5	0.4358053439633737	Animal	21_U<=0.5	0.6477438136826783	Plant	18_C<=0.5	0.6281644281644282	Plant	16_G<=0.5	0.7690536495510016	Plant	25_A<=0.5	0.16053122087604846	Animal	10_A<=0.5	0.1316425120772947	Animal	17_C<=0.5	0.23500731350560702	Animal	4_C<=0.5	0.7763157894736842	Plant
192	8613	30	17225	1_U<=0.5	0.501085425470213	Plant	19_U<=0.5	0.41779730064826953	Animal	18_C<=0.5	0.574293187196413	Plant	8_G<=0.5	0.46307347114145225	Animal	22_C<=0.5	0.287558363087064	Animal	9_U<=0.5	0.5256370758329298	Plant	22_A<=0.5	0.69196381053752	Plant	1_G<=0.5	0.42544705178488335	Animal	21_C<=0.5	0.5589430894308943	Plant	8_G<=0.5	0.3072634597005416	Animal	11_C<=0.5	0.1643426294820717	Animal	17_A<=0.5	0.5858598487216353	Plant	19_C<=0.5	0.38236168947055327	Animal	3_G<=0.5	0.7202414853627976	Plant	20_U<=0.5	0.288961038961039	Animal
193	8482	30	16963	19_C<=0.5	0.4983014334244759	Animal	23_G<=0.5	0.4287436938599729	Animal	23_U<=0.5	0.6417047184170472	Plant	22_A<=0.5	0.43910707766129453	Animal	11_U<=0.5	0.25513324595893405	Animal	1_U<=0.5	0.6547912191543983	Plant	7_C<=0.5	0.24077046548956663	Animal	20_C<=0.5	0.46161245190626093	Animal	20_C<=0.5	0.2478949975235265	Animal	2_G<=0.5	0.21932424422050978	Animal	25_U<=0.5	0.3554817275747508	Animal	8_G<=0.5	0.5234555242245578	Plant	22_C<=0.5	0.7455914931324767	Plant	11_A<=0.5	0.16350710900473933	Animal	18_U<=0.5	0.40298507462686567	Animal
194	8440	29	16879	6_A<=0.5	0.5003894274587787	Plant	20_G<=0.5	0.476960762678201	Animal	15_G<=0.5	0.5710198922227396	Plant	9_G<=0.5	0.5156871156871157	Plant	22_G<=0.5	0.3461203981060972	Animal	8_G<=0.5	0.6143727161997564	Plant	17_A<=0.5	0.3744477172312224	Animal	1_U<=0.5	0.4769105816831683	Animal	22_U<=0.5	0.6257547480513778	Plant	23_G<=0.5	0.38117984236923813	Animal	8_G<=0.5	0.19746835443037974	Animal	11_C<=0.5	0.501287332646756	Plant	10_U<=0.5	0.8075654277545634	Plant	23_U<=0.5	0.33976833976833976	Animal	23_U<=0.5	0.4860248447204969	Animal
195	8498	30	16995	22_U<=0.5	0.5015825669069517	Plant	23_U<=0.5	0.5499894839486816	Plant	2_A<=0.5	0.18684733963202388	Animal	9_G<=0.5	0.5682461884579073	Plant	19_C<=0.5	0.18903891977760126	Animal	24_G<=0.5	0.21377506538796862	Animal	15_A<=0.5	0.11996535296665223	Animal	12_A<=0.5	0.5340681645194937	Plant	22_G<=0.5	0.6529699510831586	Plant	1_U<=0.5	0.16642048252092564	Animal	8_G<=0.5	0.28336755646817247	Animal	6_U<=0.5	0.20321241653131203	Animal	5_A<=0.5	0.5154639175257731	Plant	24_G<=0.5	0.15384615384615385	Animal	19_A<=0.5	0.049399198931909215	Animal
196	8545	30	17089	10_A<=0.5	0.4972077222636507	Animal	22_G<=0.5	0.4654307574952035	Animal	22_U<=0.5	0.5776750175602904	Plant	19_U<=0.5	0.5023010649114358	Plant	9_A<=0.5	0.23135722779004586	Animal	12_G<=0.5	0.636655733315483	Plant	3_A<=0.5	0.1668997668997669	Animal	17_C<=0.5	0.5372651136603561	Plant	1_U<=0.5	0.3913577489950871	Animal	21_U<=0.5	0.19949012109623965	Animal	5_U<=0.5	0.35847457627118645	Animal	22_A<=0.5	0.5447793796417649	Plant	8_A<=0.5	0.7821200069168252	Plant	14_A<=0.5	0.22121710526315788	Animal	14_U<=0.5	0.09580193756727665	Animal
197	8340	30	16679	22_G<=0.5	0.4999088574032646	Animal	1_U<=0.5	0.5427510001905125	Plant	13_A<=0.5	0.21362189688096753	Animal	6_U<=0.5	0.44709813141937876	Animal	19_C<=0.5	0.6248451162955359	Plant	24_C<=0.5	0.19541576041492387	Animal	8_C<=0.5	0.2715654952076677	Animal	21_G<=0.5	0.47287542382150277	Animal	9_U<=0.5	0.36797045492697666	Animal	22_U<=0.5	0.5417432246210381	Plant	3_U<=0.5	0.7584710553042193	Plant	1_G<=0.5	0.18634078696481193	Animal	16_A<=0.5	0.44711538461538464	Animal	9_C<=0.5	0.28704856787048566	Animal	2_U<=0.5	0.1801470588235294	Animal
198	8356	29	16711	1_U<=0.5	0.4994282873477504	Animal	12_G<=0.5	0.41519472228133647	Animal	19_C<=0.5	0.5732947653261173	Plant	19_U<=0.5	0.37103594080338265	Animal	10_A<=0.5	0.5205331412103746	Plant	2_A<=0.5	0.48531602980052874	Animal	8_U<=0.5	0.7346201304424467	Plant	5_G<=0.5	0.39994510019214935	Animal	3_U<=0.5	0.2914620324896109	Animal	22_U<=0.5	0.41929133858267714	Animal	22_A<=0.5	0.727007299270073	Plant	11_G<=0.5	0.5328863924624027	Plant	10_C<=0.5	0.2999058380414313	Animal	8_C<=0.5	0.7692307692307693	Plant	15_A<=0.5	0.5963908450704225	Plant
199	8337	30	16673	1_U<=0.5	0.4987322893363162	Animal	22_U<=0.5	0.4124692658939234	Animal	23_A<=0.5	0.5757803921568627	Plant	22_A<=0.5	0.4546051282051282	Animal	1_A<=0.5	0.16166056166056167	Animal	8_C<=0.5	0.5887656483103068	Plant	24_U<=0.5	0.19116234390009607	Animal	19_C<=0.5	0.4895357686453577	Animal	20_U<=0.5	0.23545210384959714	Animal	2_A<=0.5	0.2225475841874085	Animal	19_G<=0.5	0.10068426197458455	Animal	19_G<=0.5	0.6152192091745311	Plant	5_G<=0.5	0.4726446425450096	Animal	14_G<=0.5	0.15978835978835979	Animal	12_C<=0.5	0.5	Animal
200	8426	30	16851	22_A<=0.5	0.4972242936448753	Animal	14_C<=0.5	0.5238201786280323	Plant	14_G<=0.5	0.2847780756627942	Animal	16_U<=0.5	0.5004005923911724	Plant	9_G<=0.5	0.6013502652306703	Plant	2_A<=0.5	0.30311446141638565	Animal	4_U<=0.5	0.22952779438135087	Animal	2_U<=0.5	0.5392264479886356	Plant	5_C<=0.5	0.3826725403817915	Animal	18_U<=0.5	0.5287398673544583	Plant	16_U<=0.5	0.7388372093023255	Plant	17_C<=0.5	0.3481917577796468	Animal	6_C<=0.5	0.19402985074626866	Animal	2_C<=0.5	0.2044241037376049	Animal	25_A<=0.5	0.32044198895027626	Animal
201	8458	29	16915	6_U<=0.5	0.5018974231502196	Plant	1_A<=0.5	0.5295791783440874	Plant	22_G<=0.5	0.4128946633137748	Animal	1_U<=0.5	0.5635114713559555	Plant	19_U<=0.5	0.4013909072036537	Animal	8_G<=0.5	0.44102062443955325	Animal	17_A<=0.5	0.2445095168374817	Animal	22_C<=0.5	0.47273522975929977	Animal	2_A<=0.5	0.6050460552663196	Plant	23_G<=0.5	0.4430696510496316	Animal	22_G<=0.5	0.27857435477263415	Animal	22_A<=0.5	0.42151162790697677	Animal	14_G<=0.5	0.49352994282275053	Animal	5_C<=0.5	0.19720989220038046	Animal	18_G<=0.5	0.4025423728813559	Animal
202	8331	30	16661	6_A<=0.5	0.4980197199436573	Animal	9_C<=0.5	0.47166972720635414	Animal	22_G<=0.5	0.5766539020203354	Plant	23_U<=0.5	0.46540259589418975	Animal	22_U<=0.5	0.49172862453531596	Animal	21_U<=0.5	0.6211609110947832	Plant	20_U<=0.5	0.18229166666666666	Animal	5_G<=0.5	0.48379436889012245	Animal	3_U<=0.5	0.16898608349900596	Animal	12_A<=0.5	0.527347024308466	Plant	21_G<=0.5	0.21217105263157895	Animal	23_G<=0.5	0.6589174800354924	Plant	22_U<=0.5	0.4393162393162393	Animal	14_G<=0.5	0.13241616509028376	Animal	15_U<=0.5	0.3378016085790885	Animal
203	8450	30	16899	22_U<=0.5	0.49969342944734446	Animal	9_U<=0.5	0.5493982379023744	Plant	8_A<=0.5	0.18574199806013578	Animal	1_U<=0.5	0.5934712619412044	Plant	2_A<=0.5	0.4318101809476871	Animal	24_G<=0.5	0.15969396060556731	Animal	20_U<=0.5	0.26175771971496437	Animal	22_A<=0.5	0.4745512517713746	Animal	23_U<=0.5	0.6895696154213188	Plant	1_A<=0.5	0.48658718330849476	Animal	22_A<=0.5	0.26218632823766946	Animal	6_C<=0.5	0.1562971658561127	Animal	7_A<=0.5	0.2722222222222222	Animal	19_C<=0.5	0.3182406209573092	Animal	7_C<=0.5	0.10554561717352415	Animal
204	8489	28	16977	23_G<=0.5	0.4997928577346922	Animal	9_G<=0.5	0.513988878623599	Plant	28_C<=0.5	0.22632639355271994	Animal	2_U<=0.5	0.4754789179240028	Animal	4_C<=0.5	0.6129012192087584	Plant	13_C<=0.5	0.2231962238705327	Animal	34_C<=0.5	1.0	Plant	1_U<=0.5	0.43112565271994185	Animal	19_U<=0.5	0.5971177376960028	Plant	19_U<=0.5	0.5521296296296296	Plant	18_C<=0.5	0.7373009855951478	Plant	9_U<=0.5	0.2506339814032122	Animal	18_U<=0.5	0.115	Animal	leaf<=0.5		leaf	leaf<=0.5		leaf
205	8428	30	16855	18_U<=0.5	0.5008037119893943	Plant	4_C<=0.5	0.5231982854928068	Plant	19_U<=0.5	0.4412157243387527	Animal	23_U<=0.5	0.4947298452188776	Animal	15_C<=0.5	0.5965112487773068	Plant	6_U<=0.5	0.49658276379396565	Animal	7_C<=0.5	0.2931341952741864	Animal	2_U<=0.5	0.5118448672242029	Plant	25_A<=0.5	0.16962025316455695	Animal	22_G<=0.5	0.6337634822804314	Plant	16_G<=0.5	0.39118895966029726	Animal	22_G<=0.5	0.5596309630963097	Plant	12_C<=0.5	0.3163987138263666	Animal	16_G<=0.5	0.3151862464183381	Animal	6_U<=0.5	0.21586345381526104	Animal
206	8497	30	16993	8_G<=0.5	0.49995857154693846	Animal	22_U<=0.5	0.4486725663716814	Animal	19_U<=0.5	0.615646074993256	Plant	1_A<=0.5	0.4945664351333184	Animal	2_U<=0.5	0.18031444480838518	Animal	20_U<=0.5	0.6595985110342993	Plant	22_U<=0.5	0.42623890002864506	Animal	18_C<=0.5	0.5229413443699158	Plant	12_G<=0.5	0.3909588327253778	Animal	20_U<=0.5	0.1487674169346195	Animal	20_A<=0.5	0.2824427480916031	Animal	21_U<=0.5	0.5887502735828409	Plant	17_A<=0.5	0.7692177446664409	Plant	6_C<=0.5	0.4747304582210243	Animal	18_C<=0.5	0.15105162523900573	Animal
207	8623	30	17245	21_U<=0.5	0.49946143011019967	Animal	19_C<=0.5	0.5307726816346585	Plant	23_A<=0.5	0.3911629968967046	Animal	1_A<=0.5	0.46630780206239053	Animal	23_G<=0.5	0.6552307018093032	Plant	20_G<=0.5	0.4058610367102568	Animal	26_U<=0.5	0.16904761904761906	Animal	23_U<=0.5	0.493247507257352	Animal	10_A<=0.5	0.3757249964634319	Animal	2_A<=0.5	0.6729208595728104	Plant	20_U<=0.5	0.17719298245614035	Animal	1_C<=0.5	0.45288266124719223	Animal	17_G<=0.5	0.27443946188340806	Animal	19_U<=0.5	0.16004813477737664	Animal	34_C<=0.5	1.0	Plant
208	8411	30	16821	18_C<=0.5	0.49810257684978043	Animal	8_G<=0.5	0.4632985953783416	Animal	9_U<=0.5	0.5929034248688676	Plant	20_C<=0.5	0.419276875483372	Animal	2_A<=0.5	0.5675160207506866	Plant	19_C<=0.5	0.6512021946102953	Plant	23_C<=0.5	0.4033062188401994	Animal	22_U<=0.5	0.37971216139832165	Animal	23_G<=0.5	0.5325532179758496	Plant	4_A<=0.5	0.6156066672874569	Plant	6_A<=0.5	0.34951456310679613	Animal	10_A<=0.5	0.5507083742460374	Plant	1_U<=0.5	0.7872744539411206	Plant	16_A<=0.5	0.41787709497206704	Animal	22_C<=0.5	0.1774891774891775	Animal
209	8306	30	16611	10_C<=0.5	0.4997597149722429	Animal	19_C<=0.5	0.5173168916764112	Plant	1_U<=0.5	0.4377160030052592	Animal	18_U<=0.5	0.4533375117518019	Animal	23_G<=0.5	0.652297520661157	Plant	2_A<=0.5	0.32080735149327205	Animal	23_U<=0.5	0.5364467849223947	Plant	23_U<=0.5	0.48699877429521976	Animal	19_G<=0.5	0.3685197440988308	Animal	2_A<=0.5	0.6702317290552585	Plant	9_U<=0.5	0.16697588126159554	Animal	24_G<=0.5	0.35456870495233667	Animal	1_G<=0.5	0.23982152816508645	Animal	23_C<=0.5	0.5558323563892146	Plant	20_A<=0.5	0.1989795918367347	Animal
210	8477	30	16953	10_A<=0.5	0.4999917143093877	Animal	2_A<=0.5	0.46414629612417513	Animal	20_C<=0.5	0.5891154890519383	Plant	22_U<=0.5	0.5180697278911565	Plant	22_A<=0.5	0.2884843688167788	Animal	23_U<=0.5	0.5181605862929854	Plant	7_A<=0.5	0.7692150449713818	Plant	6_U<=0.5	0.5606822199882137	Plant	14_G<=0.5	0.21685861308502818	Animal	1_U<=0.5	0.3136675336959092	Animal	8_C<=0.5	0.1593939393939394	Animal	22_U<=0.5	0.5385136852809084	Plant	19_G<=0.5	0.12824675324675325	Animal	1_G<=0.5	0.640051791109193	Plant	12_U<=0.5	0.8854368932038835	Plant
211	8320	30	16639	1_U<=0.5	0.5003065705526556	Plant	9_G<=0.5	0.4173122975066911	Animal	22_G<=0.5	0.574071175936649	Plant	22_U<=0.5	0.3882657042528287	Animal	22_A<=0.5	0.4927774961986822	Animal	18_A<=0.5	0.623385837945225	Plant	3_C<=0.5	0.2044668971018346	Animal	23_U<=0.5	0.43252494778370854	Animal	9_U<=0.5	0.15483476132190943	Animal	22_U<=0.5	0.5209071580439405	Plant	15_G<=0.5	0.25567502986857826	Animal	5_U<=0.5	0.6427159432746025	Plant	5_G<=0.5	0.5319235461569743	Plant	9_A<=0.5	0.16182707993474715	Animal	16_G<=0.5	0.3922413793103448	Animal
212	8542	30	17083	22_C<=0.5	0.4993951445853012	Animal	22_G<=0.5	0.5211694103397015	Plant	9_C<=0.5	0.2967896174863388	Animal	1_U<=0.5	0.5716306281207809	Plant	17_U<=0.5	0.22029133657040634	Animal	2_A<=0.5	0.32692747654998855	Animal	20_A<=0.5	0.2080808080808081	Animal	12_G<=0.5	0.47652902679033854	Animal	6_U<=0.5	0.6510777218376337	Plant	24_G<=0.5	0.2621985950256313	Animal	1_G<=0.5	0.13403673309886674	Animal	24_G<=0.5	0.3525433695971773	Animal	14_C<=0.5	0.23711340206185566	Animal	10_G<=0.5	0.18056828597616864	Animal	15_C<=0.5	0.28426395939086296	Animal
213	8439	30	16877	10_A<=0.5	0.4978208633689618	Animal	22_U<=0.5	0.4633480604196063	Animal	14_C<=0.5	0.5849012504382377	Plant	19_C<=0.5	0.5076437043184922	Plant	19_U<=0.5	0.18197278911564627	Animal	5_C<=0.5	0.5486321010617686	Plant	12_G<=0.5	0.6960341961529328	Plant	1_U<=0.5	0.43964452237675844	Animal	2_A<=0.5	0.6468428781204112	Plant	7_U<=0.5	0.21039022096850024	Animal	4_C<=0.5	0.10762607626076261	Animal	22_G<=0.5	0.5692473504580564	Plant	7_G<=0.5	0.4188807235726399	Animal	7_G<=0.5	0.5124354763022055	Plant	13_A<=0.5	0.8841346153846154	Plant
214	8418	30	16835	9_U<=0.5	0.49772143508161404	Animal	23_U<=0.5	0.5464871004380983	Plant	22_U<=0.5	0.37543594512903977	Animal	7_A<=0.5	0.5648921914971373	Plant	24_A<=0.5	0.18606870229007633	Animal	21_U<=0.5	0.4257176782845568	Animal	2_A<=0.5	0.1260824385174922	Animal	1_U<=0.5	0.531083735047313	Plant	9_A<=0.5	0.6375	Plant	19_C<=0.5	0.16346153846153846	Animal	19_U<=0.5	0.5583333333333333	Plant	22_C<=0.5	0.46888273314866113	Animal	19_G<=0.5	0.2916547175222254	Animal	13_U<=0.5	0.15357852882703776	Animal	6_U<=0.5	0.06285714285714286	Animal
215	8412	30	16823	22_G<=0.5	0.49825171928080203	Animal	9_G<=0.5	0.5399969526131342	Plant	9_U<=0.5	0.21872210177273307	Animal	1_A<=0.5	0.4993875812120567	Animal	19_C<=0.5	0.642025689055392	Plant	21_U<=0.5	0.26278836509528586	Animal	19_U<=0.5	0.14180672268907563	Animal	23_U<=0.5	0.5307738174108917	Plant	22_U<=0.5	0.3707926167209555	Animal	10_A<=0.5	0.5285257873117298	Plant	13_A<=0.5	0.8028783958602846	Plant	26_C<=0.5	0.29614791987673345	Animal	16_U<=0.5	0.20057471264367815	Animal	17_U<=0.5	0.1723785166240409	Animal	25_G<=0.5	0.07547169811320754	Animal
216	8416	29	16831	22_A<=0.5	0.49972657220979366	Animal	9_G<=0.5	0.5261264954716559	Plant	8_C<=0.5	0.2877450246895107	Animal	23_G<=0.5	0.4867183032697406	Animal	18_C<=0.5	0.6259547010797999	Plant	13_G<=0.5	0.30991902834008095	Animal	7_U<=0.5	0.2248995983935743	Animal	20_G<=0.5	0.4969227015156034	Animal	1_C<=0.5	0.2501571338780641	Animal	22_G<=0.5	0.5131536213056187	Plant	5_G<=0.5	0.8010418417072761	Plant	15_G<=0.5	0.3514726507713885	Animal	19_G<=0.5	0.20218181818181818	Animal	18_G<=0.5	0.1696562032884903	Animal	6_U<=0.5	0.4074074074074074	Animal
217	8507	30	17013	19_U<=0.5	0.49816886237467894	Animal	23_U<=0.5	0.5417550543313563	Plant	2_A<=0.5	0.3558351593977522	Animal	12_G<=0.5	0.5591473519329868	Plant	14_G<=0.5	0.1849091755938519	Animal	17_A<=0.5	0.3854754130800435	Animal	15_A<=0.5	0.28168316831683166	Animal	20_C<=0.5	0.5294763704493329	Plant	8_C<=0.5	0.629295860699557	Plant	5_A<=0.5	0.13164556962025317	Animal	25_G<=0.5	0.3333333333333333	Animal	15_C<=0.5	0.3512439086945371	Animal	11_A<=0.5	0.5010827197921178	Plant	13_U<=0.5	0.23932181284642973	Animal	13_U<=0.5	0.41521068859198357	Animal
218	8457	30	16913	23_U<=0.5	0.5021294224873644	Plant	18_C<=0.5	0.5190087840315736	Plant	3_U<=0.5	0.18851395197923426	Animal	13_U<=0.5	0.48376685934489405	Animal	9_G<=0.5	0.6119545194689703	Plant	24_U<=0.5	0.15420168067226891	Animal	20_U<=0.5	0.30484330484330485	Animal	6_U<=0.5	0.5124277362249731	Plant	11_C<=0.5	0.4032834999541411	Animal	22_A<=0.5	0.5025593775593775	Plant	10_A<=0.5	0.7907949790794979	Plant	20_A<=0.5	0.1457334611697028	Animal	11_G<=0.5	0.21428571428571427	Animal	24_G<=0.5	0.3372093023255814	Animal	1_U<=0.5	0.21505376344086022	Animal
219	8407	30	16813	22_G<=0.5	0.5000911425967355	Plant	22_A<=0.5	0.5419023136246787	Plant	25_A<=0.5	0.21966794380587484	Animal	22_C<=0.5	0.5816610132399606	Plant	19_C<=0.5	0.2755131964809384	Animal	1_G<=0.5	0.21192744355996346	Animal	7_U<=0.5	0.5748502994011976	Plant	6_A<=0.5	0.6232692549315241	Plant	23_U<=0.5	0.30101694915254235	Animal	3_U<=0.5	0.21971295905445334	Animal	17_C<=0.5	0.4024975984630163	Animal	24_A<=0.5	0.19283425575298574	Animal	17_C<=0.5	0.37641154328732745	Animal	2_G<=0.5	0.40404040404040403	Animal	20_C<=0.5	0.8235294117647058	Plant
220	8500	30	16999	22_U<=0.5	0.49917971662938104	Animal	17_A<=0.5	0.5493582754729252	Plant	9_G<=0.5	0.17385912698412698	Animal	19_C<=0.5	0.5273014384761529	Plant	19_C<=0.5	0.6254254594962559	Plant	13_A<=0.5	0.1541019955654102	Animal	1_U<=0.5	0.24514285714285713	Animal	9_U<=0.5	0.4568605369273804	Animal	9_G<=0.5	0.6764343947085064	Plant	3_A<=0.5	0.5299532838691948	Plant	16_G<=0.5	0.780733124720608	Plant	20_U<=0.5	0.16512776465535753	Animal	20_U<=0.5	0.12311406155703078	Animal	3_C<=0.5	0.1868629671574179	Animal	10_C<=0.5	0.3044982698961938	Animal
